sqft,bathrooms,price,address,postingDate,numImages,longitude,latitude,bedrooms,title
600,1,2350,2331 Dwight Way,1458100800,7,-122.262275,37.864775,1,Newly remodeled ground-floor unit near UC Berkeley Campus
250,1,1400,,1458187200,5,-122.27388,37.875025,0,"Studio, Francisco Street. Walk to UCB and North Berkeley BART"
,,1600,Delaware St. at Martin Luther King Jr. Way,1458273600,12,-122.27368,37.874225,0,Furnished studio cottage just 6 blocks from lower North Berkeley Campu
1000,1,3195,,1458273600,8,-122.269056,37.867367,2,Two Bedroom Apartment Suite Available in Downtown Berkeley!
,,2495,2132 Roosevelt,1458273600,10,-122.27643,37.868947,2,"2132 Roosevelt Ave, 2BD apt near Downtown Berkeley, CAL"
789,1,3830,Kittredge Street at Shattuck Avenue,1458014400,21,-122.26828,37.868625,2,2BR Downtown Berkeley close to BART and UC BERKELEY
,,1795,1826 Alcatraz Ave,1458273600,5,-122.271317,37.848932,1,Charming 1 Bedroom in Berkeley
490,1,1600,Francisco st. at Grant st.,1458273600,7,-122.27608,37.874825,1,"Nice, quiet location, North Berkeley,near UC, Bart, shop"
,,1800,,1458273600,8,-122.291559,37.861054,1,Berkeley apartment unique loft
950,1,3450,Carleton St. at Ellsworth St.,1458532800,11,-122.263412,37.861776,2,Great 2 Bedroom in Prime Berkeley Location
642,1,3360,"Apartment 210, Fine Arts, 2110 Haste Street,",1458360000,6,-122.267227,37.864859,2,"FineArts2beds for 4-5 persons,7-mins to UC Berkeley Campus, from May21"
,,2595,2222 Dwight Way,1458360000,4,-122.265264,37.864393,2,REMOD 1BR &2BR UNITS NEAR BART & UC IN BERKELEY. OPEN HOME TODAY
,,1750,Stuart at Telegraph,1458273600,12,-122.25988,37.859526,1,CHARMING BERKELEY APT IN VICTORIAN DUPLEX
,,2200,2729 McGee Ave.,1458360000,9,-122.27608,37.858563,2,Open House Today in Berkeley
,,2595,2355 Hilgard Ave,1458619200,6,-122.264013,37.878342,1,Top floor 1 Bedroom Apartment near UC. Views. Available June 1st.
677,1,3927,2119 University Avenue,1458619200,4,-122.267891,37.872267,2,Great 2 bedroom across from campus!
,,1400,,1458532800,4,,,0,Garden Studio/Room
1200,1,2800,1663 Euclid Ave.,1458532800,24,-122.260516,37.878326,1,Large Apartment in Excellent Location
,,1695,3125 College Ave,1458532800,7,-122.252276,37.85295,0,Elmwood Studio on College Ave - Close to Rockridge - Avail April/May
,,1895,2817 college ave,1458187200,8,-122.253947,37.859714,0,arge studio with new kitchen and bathroom with Carpet second floor uni
869,1,3000,1829 Spruce St.,1458187200,20,-122.265,37.87482,1,Large beautiful flat in charming Normandy Village
,,1895,2817 College ave,1458619200,7,-122.253947,37.859714,0,Large studio with new kitchen and bathroom with Carpet second floor un
,,1795,Hearst at Curtis,1458619200,24,-122.28978,37.870826,1,Beautiful 1 Bedroom Walk to BART! Open Thurs 3/24 @ 4:45pm
,,1695,1494 Solano,1458100800,23,-122.288263,37.890925,1,Brand New Apt ON SOLANO Berk/Alb Border Remodeled H/W Floor-Open Tue@6
500,1,2900,mckinley street at dwight way,1458100800,15,-122.273176,37.863962,1,Victorian Cottage - Furnished & Newly Renovated
,,2895,2321 Webster,1458619200,24,-122.26178,37.855117,2,Open Thurs 3/24 @ 2:30pm Updated Poolside Apt 1/2 Block 2 Whole Foods
,,4795,,1458273600,24,-122.26718,37.886125,3,Beautiful House 4 Rent - Next To Cal! Open Thurs 3/24 @ 4pm!
500,1,1750,1743 berkeley way,1457928000,6,-122.277037,37.871954,1,1bd Apartment Close To UCB Campus and University Avenue
,,2200,2210 Mckinley Avenue,1458100800,5,-122.27418,37.868542,2,2bd Apartment Close to Shattuck Avenue and UCB Campus
,,2550,2235 Bonar,1458273600,19,-122.286522,37.865537,2,"Immaculately Maintained! Wood Floors, DW, Pkg, BART, Nr UC 4/1 & 8/1"
,,2895,Channing at MLK,1457672400,22,-122.27278,37.865226,2,Open 3/24 @ 3:15pm - Sunny & Spacious 2 Bedroom Apartment With Pool!
500,1,1895,2020 Bancroft Way,1458619200,8,-122.268949,37.866994,0,STUDIO APARTMENT AVAILABLE!
705,1,2750,1122 University ave,1458619200,11,-122.291751,37.869116,2,2 bed 1 bath- Unit 206
740,1,2950,2001 5th St. at University,1457758800,20,-122.298539,37.867485,1,"Gorgeous Brand New 1BR/1BA! Golden Gate Bridge View, 9ft Ceilings, AC!"
900,,3100,oxord at Cedar,1458446400,6,-122.2655,37.8784,2,"Quiet, Spacious Unit w Hill View on High Floor , 3 Blks to Cal & BART"
650,1,2150,oxford at cedar,1458446400,6,-122.26728,37.878625,1,"Large Bright Quiet Unit with Balcony, 3 Blks to UC & BART"
632,1,2760,2020 Fourth St,1458619200,6,-122.300187,37.867284,1,Gorgeous Home On The First Floor! Available Now!
,,1795,1494 Solano Avenue,1457758800,18,-122.288263,37.890925,1,Stunning Top Floor Remodeled ON SOLANO-Berk/Albany Border-TUE @ 6PM
,,1695,2419 Durant Ave,1458360000,0,-122.257,37.8664,0,Huge studio Onc block from UC Campus.Across from Unit3. Open House
797,1,3150,2055 Center St.,1458619200,10,-122.269647,37.87019,1,One Bedroom One Bath! Washer & Dryer Included!
,,3595,ward at ellsworth,1458014400,9,-122.26268,37.860226,3,Modern 3 Bed / 1 Bath Remodel AVL NOW! Ward C (Short Term)
,,2095,,1458014400,6,-122.25,37.8571,1,short term lease!! 1 Bed AVL NOW- Close to Campus: r4
,,2450,Blake at Ellsworth,1458014400,10,-122.26328,37.863826,1,Beautiful Loft-Style One Bedroom AVL April 15: B312
500,1,1750,san pablo at hearst,1458619200,11,-122.29288,37.870326,0,"Bright, Quiet, Spacious Studio, Bustling University & San Pablo"
,,3625,2701 RIDGE ROAD/ LA LOMA AVE.,1458100800,10,-122.256889,37.876632,2,"2ND FL, BRIGHT,SUNNY, QUIET, WARM, NO PARKING W/APT. & 1 BLOCK TO UCB!"
,,3575,2701 RIDGE ROAD/ LA LOMA AVE.,1458100800,13,-122.256889,37.876598,2,"1ST FL, 2/1, REMODELED, BRIGHT, QUIET, NOPARKING SPACE, 1 BLOCK TO UCB"
400,1,1750,,1458619200,4,-122.278883,37.902897,0,"Beautiful, secluded studio in Kensington"
,,2895,2321 Webster Street,1458619200,24,-122.26178,37.855117,2,Open Thurs! Great apt w/ pool on 2nd story + hardwood floors! Cats ok!
700,1,2600,2123 Spaulding ave,1458619200,5,-122.280536,37.86884,2,Top Floor unit blocks from N. Berk BART
1000,2,3500,2123 Spaulding ave,1458619200,8,-122.280536,37.868925,3,Top Floor unit blocks from N. Berk BART
700,1,2100,1590 Oregon Street,1458187200,6,-122.278063,37.85636,2,Fantasic 2 BD 1 BATH Apt on Ave @ Oregon St. Close to UCB
700,1,2100,1917 6th street at University Ave,1458187200,4,-122.298315,37.869097,2,Spacious 2BR Apt close to UCB on 6th Ave @ University Ave
1925,2,5200,Princeton Ave at Amherst,1458619200,22,-122.27808,37.905625,3,"Remodeled, Spacious & Sunny Kensington Hills home w/Bonus Rooms"
2970,3,7470,Kenyon at Grizzly peak,1457758800,24,-122.269914,37.90933,5,Fantastic Private House Surrounded by Tilden Park
1155,2,3895,San Pablo at Ashby,1458619200,6,-122.28698,37.852226,2,"Higby Apartments, Welcome to your brand new home!"
,,2990,parker at fulton,1458619200,5,-122.26538,37.862526,2,Go Bears! SOUTHSIDE CLOSE TO CAMPUS 2 bed/2 bath unit with POOL
,,8950,Martin Luther King at Rose,1458619200,10,-122.273777,37.881831,7,"Victorian House, Close to UC, Avail July 1st"
465,1,3050,,1458619200,4,,,1,Move in NOW!!!
,,3405,Dwight Way at Telegraph,1458619200,12,-122.258896,37.865156,2,Newly remodeled 2 bed/ 1bath Apt Near UCB
1598,2,6125,2055 Center St.,1458619200,9,-122.269647,37.87019,2,Two Floor Penthouse Available with a Beautiful View!
898,1,4492,1910 Oxford Street,1458619200,4,-122.26678,37.874125,2,Great 2 bedroom across from campus!
,,1950,2491 Ellsworth Street,1458273600,12,-122.262769,37.864792,0,Beautiful Dbl Sized Studio Near UC Campus Between Telegraph & Shattuck
700,1,3700,Pine Avenue at Ashby,1457672400,13,-122.248521,37.857694,1,Charming Elmwood-Claremont One Bedroom Cottage Now Available!
,,1000,,1458619200,0,-122.2851,37.8656,2,"Newly Renovated 2 Bedroom,1 Bathroom"
454,1,2976,,1458619200,4,,,1,Gorgeous downtown apartment!
632,1,2775,2020 Fourth St,1458619200,5,-122.300187,37.867284,1,EXCELLENT COURTYARD VIEW- MOVE IN READY!
400,1,3050,2116 Allston Way,1458619200,4,-122.267937,37.869574,1,Cozy 1 bedroom in Downtown!
,,1850,,1458446400,7,-122.28838,37.872125,1,"Cozy 1BR gated, garden setting, bike shed/laundry onsite, walk to bart"
1255,2,3995,3015 San Pablo AVe,1458446400,22,-122.2851,37.8656,2,There's No Place Like Home- Come Home To Higby
,,12595,College at Derby,1458014400,6,-122.25418,37.862026,7,*Beautiful 7-Bedroom House on College Ave*
,,1260,3001 College Ave,1458446400,3,-122.252491,37.855508,1,Room in 2 bedroom ELMWOOD apt
,,2195,,1458273600,6,-122.25678,37.853726,1,1 BED AVL JUNE 1; Quiet/Small Building - Close to Campus: R4
1255,2,3955,3015 San Pablo AVe,1458446400,23,-122.2851,37.8656,2,Live Higby- We're Truly 1 Of A Kind
1000,1,3000,,1458446400,8,-122.2959,37.8696,1,"Upscale Condo, Balcony, Garage, Pet-Friendly"
,,1350,ashby at shattuck,1458446400,12,-122.26698,37.855426,200,BIG ROOMS / ALL INCLUSIVE/ FURNISHED / Steps from Bowl
1255,2,3995,3015 San Pablo AVe,1458446400,24,-122.2851,37.8656,2,The One Of A Kind Higby Wants You Home
,,3800,1829 Spruce St.,1458446400,23,-122.265065,37.874701,2,Lovely large flat in charming Normandy Village
900,1,3200,,1458446400,10,-122.294827,37.873769,1,Sunny Modern Private One-Bedroom House
900,1,3200,,1458446400,10,-122.294312,37.873227,1,Wonderful Light-Filled Live-Work Loft/House
400,1,1525,1951 Chestnut St.,1458446400,7,-122.288255,37.870151,0,Spacious Studio 4 Blocks From BART!
,,1000,,1458446400,0,,,1,$1000 Mo 1 Br apt. South Campus.
250,1,2000,3206 Shattuck Avenue,1458446400,15,-122.266586,37.852414,0,Sweet Garden Studio on Urban Farm (Furnished)
,,1699,Telegraph Ave. at Woolsey St.,1458532800,7,-122.260001,37.852357,1,New hardwood floors & 3 large walk-in closets
,,2300,2477 Virginia,1458014400,11,-122.261551,37.87758,1,Near CAL Campus Extra Large 1 Bedroom 1 Bath
1300,,4000,University at Sacramento,1458532800,0,-122.282145,37.870331,2,"Updated 2BR/1.5BA + bonus space, attached Garage, W/Dryer"
900,1,3100,1332 Shattuck Ave,1458532800,17,-122.270046,37.883182,2,"Top Floor, 2 Story, 2 Bedroom Near Gourmet Ghetto & Cal"
677,1,3500,2119 University Avenue,1458532800,4,-122.267891,37.872267,2,"2 Bedroom, Short Term or Long Term Lease"
850,1,2595,3320 California Street,1458532800,24,-122.276189,37.847517,2,OpenTues1015AMbyRSVP-NiceAptBerkly10MinWalk2BARTSpaciousYardParkg3320B
,,3200,1509 Russell St,1458187200,6,-122.276738,37.855398,3,Beautiful 3Bd/2Ba Separate Cottage Newly Renovated/Painted - Call for
1255,2,3995,3015 San Pablo AVe,1458532800,23,-122.2851,37.8656,2,Your New Home Is Waiting For You- Live Higby
610,1,2700,University at San Pablo,1458532800,11,-122.29238,37.869026,2,Call today for a tour!!! **Spring/Summer Lease Specials August 9th*
610,1,2700,University at San Pablo,1458532800,11,-122.29238,37.869026,2,Call today for a tour!!! **Spring/Summer Lease Specials August 9th*
,,1600,San Pablo ave at Fairmont,1457928000,7,-122.30148,37.898525,2,Sunny nice 2bed 1bath dupex private unit
1255,2,3995,3015 San Pablo AVe,1458446400,24,-122.2851,37.8656,2,Welcome To The Brand New Luxury Leed Platinum Higby
500,1,1850,2108 Stuart St.,1458014400,5,-122.266352,37.858608,1,Great Central Location
,,1995,Ridge Rd. at Euclid,1458100800,9,-122.259722,37.87598,0,QUIET Next to SODA/ETCHVERY IDEAL FOR STUDYING 1BLK to NORTHSIDE UCB
,,1895,2817 College ave.,1457928000,5,-122.253947,37.859714,0,Large studio with new kitchen and bathroom with Carpet second floor un
,,1600,1122 University Avenue,1458100800,5,-122.291751,37.869116,1,room+priv bathroom in townhome
,,1000,Mabel at Ashby,1458014400,0,-122.28408,37.852826,0,A nice independant Un/Furnished bed room at a convenient location
525,525,3250,2024 Durant Ave.,1458100800,5,-122.269917,37.866524,0,Studio with amazing views coming available Aug. 10th
550,1,2095,2322 Shattuck Ave.,1458100800,5,-122.26818,37.86733,1,2322 Shattuck Ave. # 402
,,1550,2035 Channing,1458100800,24,-122.269678,37.86573,0,6/1 Huge Studio Apt in Channing Wlk Bld. Only 6 blocks to UC!!!
,,3595,2035 Channing,1458100800,23,-122.269678,37.86573,3,June 1st Beautiful 3 BD in Channing Wlk Blding OPEN HOUSE Thurs. @ 4pm
,,1075,Channing Way at Telegraph Avenue,1458100800,5,-122.25938,37.867126,0,2 Blocks from Campus! Renting Now! Don't Miss Out!
,,3050,2610 Hillegass Avenue,1458100800,24,-122.25696,37.863442,2,June 1-Great Apt in Elmwood Walk to UC Laundry in Bldg-Open Fri@5:00pm
,,2795,2620 Hillegass Avenue,1458100800,24,-122.256939,37.863259,2,June 1-Great Apt Super Close to UCB Campus W/D in Bldg-Open FRI
1150,1,3285,2818 College Ave,1457758800,15,-122.253943,37.859687,2,Two Bedroom/1 Full Bath House
,,1700,1816 Carleton Street,1458100800,12,-122.273786,37.860475,0,Updated Studio Apt in pleasant older 7-plex
,,2500,2241 Ninth Street,1458100800,10,-122.292903,37.864714,2,Apartment For Rent
,,980,,1458100800,2,,,2,"Private Room w/Shared Kitchen, Bath, Living"
475,1,2100,Virginia St at Bonita,1458360000,5,-122.272317,37.876005,1,"April 28th Newly remodeled 1 BR in quiet N. Berkeley, walk to UC/ BART"
1000,1,3150,Benvenue,1458100800,5,-122.2544,37.857575,2,2 br flat - Elmwood district
550,1,1800,Dwight Way at Dana,1457758800,0,-122.26128,37.864926,0,"Very Nice Large Studio For 2, Secure Bldg, UC 8 Min Walk, Nice Area"
,,3495,,1458187200,12,-122.259271,37.855949,2,Spacious 2BR/2BA +patio
750,1,2200,1945 Milvia St.,1458187200,0,-122.270494,37.872313,2,"CONVENIENTLY LOCATED NEAR UC, DOWNTOWN, TRADER JOE'S, BART&EATERIES"
,,2600,Deakin at Ashby,1458187200,6,-122.25,37.8571,2,Two Bedroom Apartment Now Available
505,1,1950,Durant at Telegraph,1458187200,10,-122.25948,37.867925,0,Furnished studio on Durant
525,1,3250,,1458187200,6,-122.269917,37.866524,0,"Brand New studio available now, blocks away from UC Campus!!!"
,,2438,,1458619200,3,,,2,"Singe Home, No Wall sharing !"
1492,2,4100,,1458273600,19,-122.0703,37.8753,3,Stokley Properties Presents 1321 Juanita Drive in Walnut Creek.
,,2800,1525 Alcatraz Ave,1458100800,7,-122.276716,37.848256,2,Ground-floor Apartment w/Parking close to Transportation
1400,2,3695,939 Arlington,1458100800,22,-122.276548,37.842298,3,Advent- Spacious home available in the Santa Fe district of North Oakl
,,2995,Hillegass at Parker,1457240400,20,-122.25698,37.863626,2,Elegant 2-story cottage minutes from Cal and BART
,,1400,1945 26th Ave at foothill blvd,1457672400,5,-122.228371,37.785,0,Spacious and Newly Renovated Studio (Various Units Available)
734,1,1795,1207 Melville Sq,1458532800,11,-122.348006,37.915487,1,"Top Floor Condo, Northshore @ Marina Bay"
550,1,1800,2321 Dwight Way,1458532800,0,-122.263031,37.864687,0,"Nice Spacious Studio, Secure Bldg, 8 Min Walk to Campus "
734,1,1795,1207 Melville Sq,1458532800,11,-122.348006,37.915487,1,"Top Floor Condo, Northshore @ Marina Bay"
,,2250,6114 Shattuck Ave,1458532800,5,-122.265985,37.84754,2,"2BR close to UC, Temescal, Telegragh, Walkscore 89!!"
,,4800,,1458532800,8,-122.264378,37.863589,3,Lovely south campus apartment for June 1st lease
700,1,2095,8 Captain Drive,1458532800,0,-122.303656,37.838954,1,Best Location for SF and East Bay
788,1,2595,40th St at Hollis St,1458532800,7,-122.285778,37.830281,1,Bay Bridge Views
,,2300,3840 Martin Luther King Way,1458187200,6,-122.2637,37.8361,2,Great Apartment For Rent In a Great Location
742,1,2066,2601 Hilltop,1458532800,5,-122.333429,37.978234,1,2nd Floor 1x1 with a Garage $99.00 Deposit Apply Online Now
670,1,2300,Spruce at Virginia,1457499600,15,-122.26588,37.877325,1,New 1 Bedroom Apt 1 Block From UCBerkeley Campus On Spruce
450,1,1750,7th at virginia,1458532800,12,-122.2959,37.8696,1,Nice private one bedroom
,,1250,,1458532800,6,-122.263552,37.832921,2,$1250 Room for rent in spacious apartment
,,3950,Curtis at Sonoma,1458532800,6,-122.287681,37.887268,3,>>Beautiful 3-Bdrm/2-Bath House in Albany
,,3950,Curtis at Sonoma,1458532800,6,-122.287359,37.887776,3,"++Beautiful 3 bedroom, 2 bath house in Albany"
985,1,2600,2539 Martin Luther King Jr. Way,1458532800,0,-122.272368,37.862508,2,"2 BR/ 1BA Townhouse style Great Location, Walk to UC."
1648,2,3496,142 Caldecott Ln,1458619200,9,-122.222793,37.853983,3,upper Ashby beyond Claremont private GARAGE
1200,1,2865,120 Caldecott Lane,1457672400,6,-122.222965,37.853848,2,upper Floor w balcony
,,1995,6408 Irwin ct,1458532800,0,-122.2637,37.8361,1,"Available immediately - Open house today at 6pm - 1br - 1,995"
682,1,1399,2751 Peppertree Dr,1458619200,15,-122.012357,38.275976,1,"San Francisco or Sacramento, You're Half Way There!!!"
900,1,2975,833 - 54th Street at Martin Luther King,1458360000,15,-122.272661,37.83853,2,A 2 BR. APT. REMODELED INTO A LUXURIOUS HOME
1000,1,2250,1039 57th St at Gaskill,1458360000,4,-122.280442,37.840909,2,2bed1bath w/small den/sunroom
1100,2,2900,555 Pierce street,1458360000,10,-122.306758,37.892503,2,2B/2B Gateview Condo with Panoramic Bay View (All Utilities included!)
709,1,3000,2001 5th St. at University Ave.,1457672400,20,-122.298517,37.867485,1,"Wonderful Brand New 1BR/1BA! Corner View, 9ft Ceilings, Pet Friendly!"
1000,1,3900,1815 Spruce Street,1458360000,7,-122.265451,37.874887,2,"Enormous 2 bedroom, 1/2 block from UC!"
2400,3,4200,Dunnigan Ct at Center St,1458360000,11,-122.061337,37.711964,3,"Great house, great neighborhood, great schools!"
,,2175,6426 C Salem St.,1458187200,8,-122.2804,37.8365,2,2 Bed Apartment - Quiet and convenient
554,1,2495,1325 40th St,1458360000,6,-122.283969,37.829735,1,Your Future Home Awaits... Modern Marvel
500,1,2000,,1458187200,7,-122.2804,37.8365,1,One Bedroom One Bath In-Law Unit with a Great Backyard
,,2175,Bayside Court at Marina Lakes Drive,1457928000,4,-122.34013,37.912944,1,Marina Bay 1-Bedroom 875sq ft. GROUND FLOOR Condo-Lake&Fountain view
450,450,1850,,1458360000,6,-122.28303,37.908374,0,"1 BR WOODLAND RETREAT, commute with nature. OPEN HOUSE 3/20 12pm-5pm"
950,1,2200,3048 Halcyon Ct,1458014400,15,-122.261172,37.854102,1,"Lge, Immac 1 Bd in Quiet Triplex-Din Rm, Hdwd Flrs, Yard, Near Campus!"
2400,3,4200,Dunnigan ct at center st,1458446400,12,-122.061234,37.711923,3,Executive Home in great school district!
700,700,2125,Willow Street at Franciscan Way,1458360000,8,-122.25618,37.757928,1,"One-Bedroom, Downstairs, Gated Community"
,,2800,,1457586000,2,-122.203159,37.773429,3,Luxory 3 bed 1 bath flat / parking
900,2,3500,1797 Shattuck Ave,1458446400,5,-122.268562,37.874853,2,Great apt in Gourmet Ghetto for rent
700,1,2495,306 LEE STREET,1457758800,21,-122.25601,37.811411,1,☎☎ # 1 LAKE MERRITT BEST MODERN CALM BOUTIQUE BLDG*1 BLK to LAKE
900,1,2975,833 - 54th Street at Martin Luther King,1458446400,14,-122.2804,37.8365,2,"BEAUTIFULLY REMODELED, GRANITE COUNTERTOPS, DISHWASHER, NEW BATHROOM"
3300,3,8600,,1458446400,9,-122.2648,37.7706,5,Furnished executive home; rent monthly
584,1,1795,2610 Etna St,1458014400,7,-122.252791,37.863233,0,Spacious Studio Apartment
,,8425,Piedmont at Dwight,1458273600,13,-122.251031,37.865622,2000,Dwight@Piedmont: 6 Bedroom Home for group of 7-8 CAL undergrads
,,1600,2602 Jetty Drive,1458187200,5,-122.346207,37.918022,1,Price Reduced! Townhouse with 1 large nice master bedroom for rent!
,,2439,,1458360000,3,,,2,"good place, enjoy life"
1000,1,2250,Garfield at 73rd,1458273600,0,-122.175677,37.766328,2,Nicely renovated 2br/1ba APT. for rent. COMING 4-1-16
724,1,3405,100 grand ave,1458446400,12,-122.26618,37.811527,1,"Lake Merritt Facing, 1 bed & Stunning Sunrise Sunlight!"
,,3600,Derby at College,1458446400,0,-122.25418,37.862026,3,$3600 3bd/1b Apt. for rent 2699 Derby
1179,2,3795,1325 40th St,1458446400,14,-122.284098,37.829599,2,Loft Apartment Home We'll Pay to Terminate Your Lease!
450,1,1295,Center at Carlson,1458360000,0,-122.3342,37.9265,1,$1295 one bedrooms Apt in Richmond -walk-in distance to Bart
,,1695,2525 Durant Ave,1457586000,4,-122.259046,37.867966,0,Huge studio! One block from UC Campus.Campus. Open Thu &Fri 1:00pm.**
,,1389,Buchanan at Pierce,1458446400,2,-122.25,37.5,1,Cozy inAlbany: 1 br 1 ba apartment
,,1695,1817 Oxford St,1458446400,7,-122.266946,37.875243,0,Huge studio onc block from UC Grad School. All utilies incl.Moveinnow*
950,1,2250,3840 MARTIN LUTHER KING JR,1458446400,9,-122.269413,37.828244,2,WEST OAKLAND DUPLEX-WALK TO BART
,,1800,,1458100800,6,-122.282166,37.908518,1,"1 BR Apartment woodland retreat, commute with nature."
3300,3,8600,Bryant Ave. . at Mosley St.,1458100800,10,-122.2648,37.7706,5,Furnished executive home; rent monthly
,,1300,,1458100800,0,-122.4388,37.6875,0,2bd Apartment Close To UCB Campus and University Avenue (
,,600,,1457672400,0,-122.26328,37.863826,1,Is this the greatest room near campus on the market? Somewhat likely
880,1,2850,6002 Martin Luther King,1457845200,11,-122.270408,37.845376,2,Renovated 2BD/1BA Unit w/Large Yard in NOBE!!!
2400,,4500,Harmon at King,1458100800,16,-122.27428,37.849526,3,Mystical Victorian Family Home plus cottage
1350,1,3950,6330 Telegraph ave,1458100800,13,-122.260258,37.849121,3,Great 3 Bed/1 Bath Flat.
,,2350,274 40th street,1458100800,11,-122.254744,37.826192,2,"274 40th Street Way, Updated Kitchen, Walk to Piedmont"
1264,,2367,commodore drive at marina bay parkway,1458100800,15,-122.344755,37.914002,2,Large Gorgeous Townhouse in Exclusive Richmond Marina Bay Community
1125,2,3000,,1458100800,20,,,2,Oakland Hills. Upscale gated community with many amenities to offer!
550,1,1800,2321 Dwight Way,1458100800,0,-122.263031,37.864687,0,"Nice Spacious Studio, Secure Bldg, 8 Min Walk to Campus "
,,1700,,1458100800,0,-122.2749,37.863,2,Comfortable 2 bedroom / 1 bath
1340,2,3600,1027A 62nd St. at San Pablo Ave. and Sacramentl St.,1458100800,12,-122.280896,37.845805,2,spectacular living/in-home office/studio
400,1,1600,6321 Dover Street,1458187200,9,-122.26958,37.848528,0,AVAILABLE NOW! - 3rd FLOOR REMODELED STUDIO!
950,1,2250,3840 MARTIN LUTHER KING JR,1458187200,6,-122.269413,37.828244,2,NORTH OAKLAND DUPLEX-WALK TO BART
966,1,3000,585 9th St. at Clay St.,1458187200,15,-122.276394,37.801994,1,1BR/1BA Spacious Luxury Condo - Old Oakland
,,2400,2925 wheeler st,1458187200,3,-122.265307,37.856759,2,NEW/2BEDRM1BATH $2400-
,,1400,Dwight at Milvia,1458187200,0,-122.27028,37.863626,1,"$1400 / 1br - 1 BD available in 2 BD apartment, Deck, Spacious, Close"
850,1,3175,Deakin at Ashby,1458187200,13,-122.261953,37.855051,2,Location! Remodeled home close to Cal and Alta Bates
847,1,2100,71 Marina lakes dr,1458014400,10,-122.340349,37.912934,2,"2100 Marina Bay, Richmond 2/1 Condo (richmond / point / annex)"
,,1150,2312 Elsworth,1457672400,21,-122.257,37.8664,0,6/1 June 1st Incredible Studio 1/4 Blk to UC!! Perfect Location!
,,2550,Harrison at Bayo Vista,1458014400,5,-122.2223,37.8471,1,Short Term Furnished Cottage
,,2495,,1457672400,5,-122.2637,37.8361,3,Lovely Light and Bright 3bd upper unit
682,1,1399,2751 Peppertree Dr,1457758800,10,-122.012357,38.275976,1,"San Francisco or Sacramento, You're Half Way There!!!"
760,1,2495,1910 Berryman Street,1458014400,2,-122.274163,37.883308,2,Amazing 2 Bedroom Apartment Available!
550,1,1800,2912 Otis Street,1458014400,0,-122.270107,37.855406,1,One Bedroom One Bathroom near Ashby Bart
1500,1,2200,43rd Street at Salem,1458014400,0,-122.279527,37.833361,2,Emeryville Duplex
504,1,1850,,1458014400,9,-122.342377,37.912107,1,1bd/1bath resort like living in Marina Bay
1125,2,3000,,1458100800,20,,,2,2 BED/2 BATH IN OAKLAND HILLS
2020,,2650,,1458187200,0,-121.6894,37.9324,3,ITS TIME TO STOP RENTING AND OWN GOVERNMENT PROGRAMS IN BRENTWOOD
120,1,2500,3445 San Pablo Dam Rd.,1458187200,21,-122.323449,37.963481,2,Great Place 2 live
425,1,1100,3445 San Pablo Dam Rd.,1458187200,12,-122.323449,37.963481,0,Studio 4 Rent
742,1,3100,2001 5th St. at University Ave.,1457758800,20,-122.298517,37.867451,1,"Spectacular Top Floor 1BR/1BA! Brand New, 9ft Ceilings, AC!"
1050,2,5800,,1458273600,12,-122.2648,37.7706,3,Furnished Victorian Apartment with redwood ceiling and deck
3400,3,8600,,1458273600,12,-122.2648,37.7706,5,Elegant furnished home; rented on a monthly basis
,,2195,323 Alcatraz Avenue,1457758800,23,-122.25418,37.851326,1,June 1-Bright Apt w/Brand New Windows H/W Floor Near BART UCB-
1125,2,3000,,1458100800,15,,,2,"Beautiful updated two bedroom, two bath home located in the Oakland Hi"
,,3195,3001 College Avenue,1457758800,24,-122.25,37.8571,2,June 1-Gorgeous Remodeled Apt Rockridge/Elmwood Close to UCB-Open FRI
1125,2,3000,,1458187200,19,,,2,OAKLAND HILLS
1300,1,3450,57th St at Gaskill St,1458014400,12,-122.281759,37.840479,4,"Great, Spacious 4 Bedroom Upper Unit of Duplex Available Now"
1214,2,3100,1007 41st st,1458273600,10,-122.277251,37.832156,2,Spacious High Ceiling Loft in Emeryville
500,1,1600,,1458273600,0,-122.27048,37.854526,1,1 br near Ashby bart
650,1,2000,1021 Solano Avenue,1457672400,0,-122.300009,37.890084,2,Clean & Bright Corner Apt. Unit in Albany
,,2795,95 Linda Ave,1458273600,13,-122.248328,37.825091,2,"95 Linda Ave- Updated Kitchen & Bath, Spacious, Great light!"
,,2150,400 Orange St.,1458273600,10,-122.254608,37.816805,1,"400 Orange St, Updated Apt, Adam's Point, Easy Walk to Lake"
650,1,2100,Berkeley way at Martin Luther King Jr way,1458273600,3,-122.273758,37.872288,2,2BR Near Campus and Bart
,,2025,3921 Harrison Street,1458273600,12,-122.249969,37.821853,1,"3921 Harrison St, Updated Kitchen and Bath, Close to Pied, Rose Garden"
,,2495,366 Euclid Ave,1458273600,15,-122.251847,37.812259,2,"366 Euclid Ave, Remodeled, Beautiful apt with Lots of light!"
,,1775,2275 Park Blvd,1458273600,10,-122.245779,37.801477,1,"2275 Park, Updated Kitchen, Top Floor, Close to Lake"
,,3500,3835 Buell Street,1458273600,16,-122.186361,37.786143,2,"Large Remastered 1895 Victorian 2 bed, 2.5 bath Duplex Unit Brand New"
,,2350,274 40th street way at broadway,1458273600,11,-122.255752,37.827362,2,"274 40th Street Way, Excellent Condition, Updated Kitchen/Bath"
