,address,avg0,avg1,avg2,avg3,avg4plus,bathrooms,bedrooms,description,latitude,longitude,price,sqft,title,price per room
Style: Townhouse
Parking: Deeded
Square Feet: 965
Security Deposit: 1.5 Months
Lease Term: 1 Year
Must Provide Credit Report and Income/Employment Verification, Good Credit Required

This 2-level detached townhouse has no shared walls and no neighbors above or below. High ceiling heights, modern architectural elements, and expansive windows and skylight give this 1 bedroom plus den, 1 bathroom unit, an abundance of natural light.

This loft-style home is spacious, with an open living, dining, and work space. A beautiful open kitchen offers granite countertops, bamboo cabinetry, and top-of-the-line stainless steel Bosch appliances including a refrigerator, dishwasher, microwave, gas oven/range, Nest Thermostat, and garbage disposal. The straight staircase leads to the spacious second floor with one bedroom, a large walk-in closet, a den, and a good-sized bathroom with 2 wall-mounted Duravit sinks + custom built vanities, a tiled shower/bathtub, and high-grade lighting fixtures.

Designed by the award-winning firm David Baker + Partners, the individual townhouses at West End Commons combine the functional and stylish aspects of a loft with more traditional aspects of home design. Large open floor plans are paired with well-appointed kitchens and bathrooms as well as more secluded sleeping areas on the upper floors. Each of the townhouses opens on to 1 of 5 lanes. Lined with pavers, lit by streetlights, and landscaped with trees, vines, and grasses, the lanes create an intimate retreat that was inspired by classic urban neighborhoods such as Brooklyn Heights, London's Islington, and Boston's North End. A path leading through shared green space provides an inviting place to wander or meet up with friends, neighbors, or clients.

Located in Oakland's West Clawson neighborhood just 2 blocks south of Emeryville, the development has easy access to all of Emeryville's shops, eateries, grocery stores, and entertainment.

Unit Features:

• 1 bedroom plus den, 1 bathroom bi-level detached townhouse
• 965 sq. ft. 
• High ceilings
• Kitchen features stainless steel Bosch appliances
• Polished concrete floors on first floor, carpet on second floor
• Bathroom with Duravit sinks, subway tiled shower/bathtub, and high-grade lighting fixtures
• Track lighting
• Stackable Bosch washer/dryer in unit
• Central heat and tankless water heater
• Secure parking space right in front of unit
• Pets will be considered on an individual basis

Complex Features:

• Controlled-access intercom/telephone entry system
• Beautifully landscaped including small green park with picnic table
• San Francisco Bay Trail soon to open right in front of complex, connecting you to a variety of hiking, bikin,g and jogging paths that will stretch for 400 miles throughout the Bay Area
• Close to Brown Sugar Kitchen and Kilovolt Coffee
• Easy access to Bay Bridge, Downtown Oakland BART, Jack London Square, Rockridge, Berkeley, and all major freeways
• Short walk to EmeryGoRound Free Shuttle w/ Service to BART, Bay Street Shopping and Emeryville Marina / AC Transit
",37.822124,-122.288089,2495.0,965.0,Modern & Spacious Loft-style Townhouse,2495
1831,585 9th St. at Clay,0.0,0.0,0.0,0.0,0,2.0,2.0,"
Video Tour at: https://youtu.be/xgkLAtLBdRwSpacious Two-Bedroom Two Bathroom Unit. One Parking Space and in-unit washer/dryer in luxury amenity building completed in 2006!Unit has wood flooring in the living area and berber carpeting in the bedrooms.Located near historic Old Oakland, Market Square offers style, luxury, comfort and convenience. This spacious 2 Bedroom/2 Bath unit has gorgeous finishes throughout, and access to the building's amenities such as fitness center, sauna/steam room and business center! Conveniently located near Old Oakland's restored Victorian buildings which houses shops, galleries and restaurants. Old Oakland hosts a weekly bountiful Farmer's Market filled with fresh produce, flowers, baked good and prepared foods. Market Square has easy access to 980/880/580/80, Berkeley, Emeryville, Bay Bridge, SF, BART - 3 blocks away (12th Street/City Center station and 14 minute ride to Downtown San Francisco) and all modes of public transportation. Market Square: https://youtu.be/P3lP1uuYIjcFor more information/private showing call or e-mail: ForrestOne year lease
$30 Application Fee
$150 Move In Fee
Minimum 675 credit score and Income of 3 times monthly rent
",37.801884,-122.276416,3450.0,993.0,Penthouse Two Bedroom at Market Square **3 Blks to BART**,1725
1832,1121 40th ST at Adeline Street,0.0,0.0,0.0,0.0,0,1.0,1.0,"
1121 - 40th Street Unit 4205, Emeryville
Rental Rates continue rising in SF. Come to sunny Emeryville!!!
Andante Condominiums
1121 40th Street, Emeryville

ABOUT THE UNIT
This unit is located on the 2nd floor facing adaline st and garden. Very well detailed unit with 1 bedroom and 1 full bath. Bright, airy open kitchen and dining room combination with living room area and deck. Excellent exposure to afternoon summer sun. All modern stainless appliance upgrades too. Includes dishwasher, granite countertop, refrigerator, microwave, wood floor, carpet. Parking space included. Approximately 625 square foot unit.

ABOUT THE LOCATION
Andante is located at a premiere corner of Emeryville, at the intersection of San Pablo Ave, 40th and Adeline Streets. Andante is close to Bay Area transportation, Bay Bridge, University of California Berkeley, downtown Oakland, walking distance to many Emeryville's jobs, including Chiron and Pixar Studios. Excellent public transportation to BART, AC Transit to downtown Oakland and San Francisco.

ABOUT THE BUILDING
The Andante is a 125-unit condominium development on 1.83 acres of land in the heart of Emeryville. It is located on the site of the King Midas Card Club, which closed in 1998.
This mixed-use building was designed by HDO Architect Planners, developed by SNK Development and completed in 2005. Amenities include gated secured entry, a fitness center, spa, elevators to all residential levels, private open space/courtyard with seating area and parking for 263 cars. There is 15,000 square feet of ground floor commercial space consisting of restaurants and retail stores.
One- bedroom floor plans at the Andante include sound-controlled walls and floors, granite countertops, laminated wood flooring in the entry and kitchen, ceramic tile flooring in the bathroom, birch and cherry laminated cabinets with satin chrome pulls and an 8-inch-deep dual stainless steel sink. Unit offers upgraded plumbing fixtures, including a Kohler pull-spray kitchen faucet, walk-in closets with shelving, private outdoor space and abundant natural light.

For more information, contact Fred Vaghar at



http://www.andanteemeryville.com for more pics!

This contemporary condo offers outstanding location in Emeryville's most desirable location. Located on the corner of 40th & San Pablo off Adeline St. This sophisticated unit features the following amenities:

* Excellent commute location - just minutes from SF & most bay area cities
* 1 bedroom with walk-in closet, 9 foot ceilings, plush carpet & upgraded laminate wood flooring
* Second Level unit with natural sunlight on both sides of the unit
* Elevator in building from parking garage.
* Gated community with manicured gardens, & pass card entry.
* Full bathroom with large soaking tub, granite counters, mirrored vanity, and ceramic tile floors
* Light filled living room with direct access to outdoor deck via sliding glass door.
* Upgraded kitchen with newer stainless steel appliances including electric range, refridgerator, microwave and dishwasher. Granite countertops and custom cherry cabinets with brush nickel hardware.
* Custom built-in work stations * Full size washer and dryer in unit.
* Exclusive parking for 1 car in secure garage, secured public parking available for guests.
* Gym and Fitness center
* One year lease preferred
* Internet and all utilities are included.



",37.830667,-122.278862,2400.0,625.0,"Contemporary/Urban One Bedroom Condo, 'Andante' Emeryville",2400
1833,Mabel at Ashby,0.0,0.0,0.0,0.0,0,0.0,1.0,"
Nice independent bedroom (single occupancy) having a wooden floor is available now and monthly rent is $950 (utilities included) and share bath room and Kitchen. The Room is now ready to move in which is a convenient spot, it is close to UC Berkeley where you can commute using your bicycle or by taking the 49 A and B -bus which stops right in front of the door.

It is also a good spot for those who commute to San Francisco, the J-bus also stops right at the door. The house is also about 10 minutes walk from Ashby BART station, if you prefer that. In addition there are 4 bus routes (72, 72M, 72R and more) within one block includes Free shuttle to Emery Go round. Website designer is also encourage to apply if interested to help the non profit

A few minutes walk (1-2 blocks) to Berkeley Bowel and Walgreens, one block. and Berkeley Iron works and San Pablo park

And if you drive here is a good news for you, the house has a private parking in the backyard. 

We have a small non profit to address global water crisis and If you are a grant writer/ writer then we encourage you to response to this add. It can be beneficial to all if you love to write for environment and water preservation.

Monthly rent is $950.00 share bath room and Kitchen.

PLEASE SEND EMAIL FIRST with some information about you and your income or any information if you feel comfortable. . IF YOU DECIDE TO VIEW THE PLACE THEN CALL BEFORE YOU COME TO VISIT THE SITE. 
",37.852826,-122.28408,950.0,0.0,A nice independant Un/Furnished bed room at a convenient location,950
1834,59th st at Marshall st,0.0,0.0,0.0,0.0,0,1.0,1.0,"
Beautiful studio appartment in 5 min walking to downtown , few blocks away from campus. 
optional furnished
call or text

for more info or viewing
",37.842426,-122.28488,1250.0,550.0,rent studio/apt,1250
1835,65th St. at Shattuck,0.0,0.0,0.0,0.0,0,1.0,1.0,"
Available from April 30 to June 4, 2016 ONLY, preference given to people staying at least a month. Fully furnished home, quiet family-friendly street on Berkeley/Oakland border. 15 min. walk to BART, easy walking or biking to trendy Elmwood and Rockridge, off-street parking. My home features large, sunny rooms, wood floors, an assortment of art collected from my travels around the world. The bedroom has a queen bed and walk-in closet. The living room sofa is a futon with a good mattress, suitable for overnight guests. Comes with washer, dryer, wifi, Netflix, off street parking, basement for safe bike storage. $300 cleaning deposit required in addition to rent, which will be returned once home is inspected and found clean and tidy.
",37.850426,-122.26638,2000.0,900.0,Sunfilled house close to BART,2000
1836,5 Admiral Way,0.0,0.0,0.0,0.0,0,1.0,1.0,"
1 bedroom 1 bath condo with new carpet and tile. It is near all public transport .restaurants schools colleges at the desirable Watergate Complex in Emeryville. Amenities include gym, 4 heated pools, hot tub, sauna, steam room, on site laundry, 24 hour security, and more! The unit has a patio with a and a garage parking space. Free shuttle to BART ""EmeryGoRound"" and easy access to freeways. Minutes to SF.

*EZ access to Berkeley and San Francisco. Transportation is readily provided with the AC Transit Rapid Line, BART, and Amtrak, 

*This exceptional location has made Emeryville a favorite with some of the Bay Area best employers, including Pixar, MobiTV, TubeMogul and Novartis. The Watergate market is next door for convenience, along with UPS, Watergate Cleaners and Roba's Pizza Café. Trader Joe's, the Emeryville Public Market, Bay Street, and many popular restaurants and coffee shops within walking distance. Berkeley Bowl is 2 miles away. Water, sewer, garbage, 1 assigned garage parking space included
Sunny 1 bedroom/1 bathroom
Balcony
Great light


Security deposit $2325. 
* No pets & No smokers.

*PLEASE TELL US ABOUT YOURSELF and what you need & want in your new home.
",37.837368,-122.302504,2095.0,667.0,1 bath Condo next to the Water,2095
1837,Regent st,0.0,0.0,0.0,0.0,0,1.0,1.0,"
This sunny, charming 1 bedroom apartment is in a private home in desirable Elmwood neighborhood of Berkeley. Looking for quiet single tenant. The unit is on the second floor, east side of home with morning and afternoon sun. The private entrance open onto a small porch overlooking a pleasant backyard. Newly renovated bathroom, tile floor and shower, modern towel warmer and new tankless water heater. The full size kitchen has a new granite countertop, new cabinets (and some original cabinets too) and a vintage Wedgewood gas stove. 
Located in a residential neighborhood, treelined street with residential preferential parking. Easy walk to the Elmwood shopping district, movie theater, library, and restaurants, Whole Foods, Berkeley Bowl, AC transit buses, 7 blocks to Bart, and 9 blocks to UC campus.
No laundry on site but a laundromat is nearby. No pets, no smoking, no off street parking. Available March 1. Year lease, first and last month's rent plus $600 damage/cleaning deposit to move in. PG&E, water and internet are tenant's responsibility. Internet ready. Heat(radiant) is provided by owner.
If interested, please respond to this ad with information about yourself, your employment or student status.
",37.853726,-122.25678,1780.0,640.0,Sunny 1 bedroom in private Elmwood home,1780
1838,3215 King Street,0.0,0.0,0.0,0.0,0,1.0,2.0,"
This is a great place. :))

GROUND FLOOR flat with direct access to wonderful yard. Video below.

****Please watch the videos below and check out the area...if you like, pls call me.

Available in March

Gardeners delight :)

Beautiful Edwardian duplex (circa 1915 extensively renovated in 2000. This ground floor flat has 2+ bedrooms and 1 full bath located in South Berkeley's Lorin District. The plus room is spacious and can be used as a formal dining room or a office...it looks into the back yard. This unit has an open floor plan with living and dining room combo, 9 foot ceilings and wood floors throughout. There is amazing hydronic radiant heat, tiled bath, open kitchen with concrete counter tops and ample cabinet space. There is a laundry room with washer and dryer with additional storage space and access to a large garden with fruit trees, lawn and an arbor over a patio. Centrally located, this is blocks to Ashby BART, Malcolm X Elementary (GreatSchools rating of 8 out of 10!), various cafes, Grove Park and Thai Temple- a walk score of 83. Easy access to I-80, UC Berkeley, Rockridge, Temescal, Emeryville and more. 

Exterior: http://www.youtube.com/watch?v=k2Ivy4EZ5wQ

Interior: http://www.youtube.com/watch?v=IFKniX-3l_0

No off street parking but plenty of space on street, landscape maintenance, water and garbage paid. $3200 per month, one year lease, $3000 security deposit. 

18 month lease.

Locally owned and managed. If there is an issue you call us and we take care of it.

Call Skyler for details.



Convenient to:

Thai Temple (Sunday food bizarre) http://www.yelp.com/biz/wat-mongkolratanaram-berkeley
Berkeley Bowl (the BEST market in the east bay!) http://www.yelp.com/biz/berkeley-bowl-berkeley#query:ashby%20BART
Alchemy Cafe http://www.yelp.com/biz/alchemy-collective-cafe-berkeley-3
Hoi Polloi Brew Pub & Beat Lounge http://www.yelp.com/biz/hoi-polloi-brewpub-and-beat-lounge-berkeley-2
Moxy Beer Garden http://www.yelp.com/biz/moxy-beer-garden-berkeley
Near by Theater- Shotgun Productions http://www.yelp.com/biz/shotgun-players-berkeley
La Pena Cultural Center http://www.yelp.com/biz/la-pe%C3%B1a-cultural-center-berkeley-2

Ashby BART http://www.yelp.com/biz/ashby-bart-station-berkeley
Farmers' Market near by http://www.yelp.com/biz/berkeley-tuesday-farmers-market-berkeley#query:ashby%20BART
Berkeley Zen Center http://www.yelp.com/biz/berkeley-zen-center-berkeley#query:ashby%20BART
Berkeley Ironworks Climbing & Fitness http://www.yelp.com/biz/berkeley-ironworks-climbing-and-fitness-club-berkeley#query:ashby%20BART
",37.850645,-122.273669,3400.0,1000.0,"2+ bdr 1 bath. Light and bright, spacious. Wonderful yard.",1700
1839,1405 Spring Way,0.0,0.0,0.0,0.0,0,0.0,1.0,"
Lovely 1.5 bedroom apartment is in a 2 unit home on a quiet, safe, dead end street. This gem is in a perfect location and rarely on the market. It's 7 blocks from UC campus, 5 blocks from the Gourmet Ghetto, 3 blocks from Rose Garden/ tennis, a mile from BART and enjoys a bay view of the Golden Gate Bridge. There's 1 bedroom plus an alcove overlooking the garden that makes a perfect office, yoga/meditation space, or art/craft space.

Kitchen has granite countertops. Great lighting and decorative features. Wood floors. Carpeting in bedroom. ¾ bath. Includes flat screen TV, gently used queen bed, other furnishings negotiable. Cable-ready.

$1995/month includes utilities, washer and dryer access, and wireless. Prefer an individual renting March 1 -- August 1, with the possibility of continuing. No pets.
Please call or text


",37.882534,-122.263745,1995.0,0.0,Quiet gem. Walk distance to UC/gourmet ghetto/Bart,1995
1840,6616 Telegraph Ave,0.0,0.0,0.0,0.0,0,0.0,1.0,"
$1,699/month. Large one bedroom and one bathroom apartment for rent. Large separate bedroom. Three walk-in closets. Hardwood floors. 

Best location. Walking distance to Ashby BART. Right next to the bus stop on Telegraph. Near UC Berkeley. Very close to Whole Foods and produce markets. Convenient access to entire Bay Area via public transportation.

Open house on Friday, February 26 at 5:30 pm. If you have any questions, please call

Thank you very much.
",37.852308,-122.260796,1699.0,0.0,LARGE 1BR/1BA APT FOR RENT TELEGRAPH & ASHBY BEST LOCATION,1699
1841,Highland Boulevard at Cowper,0.0,0.0,0.0,0.0,0,0.0,3.0,"
Two-floor house, each floor is a fully-equipped living unit with a private entrance.

3bed+office/3bath, huge lot, 2 living rooms, entire bay and water views, furnished or unfurnished.

Zen, 0.28 acres lot of private oasis in the hills of Berkeley Hills/Kensington, ocean and bay views, tranquil backyard, decks, hills, relaxing atmosphere, and patios to entertain.

Peaceful indoor-outdoor lifestyle in a super chill spot.

Big house, Brazilian walnut wood floors, views from every room, updated systems and infrastructure, copper plumbing. 

A great floor plan:
* UPPER-FLOOR UNIT:
-	2 bedrooms, 2 bathrooms, 1 big living room, 1 additional room for office/den/added bedroom, private entrance
-	Two covered parking spots + house can fit about 4 more cars + lots of street parking, fridge, washer/dryer machines, microwave, and more

* LOWER-FLOOR UNIT (IN-LAW):
-	1 bedrooms, 1 bathrooms, 1 studio/living room, private entrance
-	Two covered parking spots + house can fit about 4 more cars + lots of street parking, gas/fridge, washer/dryer machines, microwave, and more

A great location:
-	1-minute walk to take buses to San Francisco, UC Berkeley, and Downtown Berkeley
-	1-minute walk to Kensington Elementary School---the best elementary schools across the United States (10 out of 10, see GreatSchools.org)
-	3-minute drive to BART
-	12-minute drive to UC Berkeley
-	25-minute drive to San Francisco
-	50-minute drive to Palo Alto and the Silicon Valley

House can come furnished or unfurnished.

Ready to move in---just bring your clothes. Flexible move-in date. One-year lease with a renewal option. Preference for a long-term.

Must have good credit/stable income. Security deposit for first and last months.
",37.916024,-122.28148,5700.0,0.0,"**Gorgeous spacious house, 2 floors with fully-equipped living units**",1900
1842,Starview at Hiller,0.0,0.0,0.0,0.0,0,0.0,3.0,"
Enjoy sweeping PANORAMIC VIEWS of the San Francisco Bay Area from your living room!!

Thank you for taking the time to view our Hiller Highlands rental property located in Oakland, CA 94618. Hiller Highlands is in close proximity to the Rockridge, Claremont & Montclair districts of Oakland. 

Property Features:
Located in the exclusive Hiller Highlands area this beautiful townhome is a 3BDRM, 2.5 BA light-filled end-unit. Living & dining areas feature panoramic views of the Bay Area. Bright kitchen, vaulted living room ceiling and fireplace, carpet in bedrooms, marble entry, private rear patio, master bath bidet, master bedroom fireplace, 2-car garage, plenty of storage. Skylights in kitchen, master bath, and hallway. Living room balcony; enjoy the SF Bay Bridge Lights from the comfort of home! Spotless inside and out.

Quick access to Walnut Creek/San Francisco via Hwys 24 & 580, Claremont Country Club, and UC Berkeley. AC Transit line on Hiller Drive. Small dog <10lbs okay with additional pet fee. No smoking. 2 months rent deposit required. Tenant pays utilities & services.

Please click on the ""Pictures & Videos"" section for additional information about this unit. 

Serious inquiries only. Income documentation and verification, excellent credit and references required.

Property Manager

- Text

Please visit the property website: https://hillerhighlandsrental.shutterfly.com/
",37.85234,-122.226484,4675.0,1842.0,Hiller Highlands - Executive Townhome 3BDRM 2.5BA,1558
1843,San Pablo at Ashby,0.0,0.0,0.0,0.0,0,2.0,2.0,"
Live Higby. Welcome Home.

Apartment #212
2 bed 2 bath unit with spacious his and hers closets and your very own Laundry Room with full size GE washer & Dryer!

Flexible Leases starting 4 month-15months at no additional fees 
Address: 3015 San Pablo Avenue Berkeley, CA 94702
website: www.livehigby.com

Pet Walking distance from Berkeley Bowl Walgreens Pharmacy and Berkeley Bowl.

Open 7 days a week! Call today for a tour!

Monday-Friday: 9am-6pm
Saturday: 10am-5pm
Sunday: 11am-5pm
",37.852226,-122.28698,3995.0,1155.0,"Be You, Be Higby. Higby Apartments, Welcome Home",1997
1844,425 orange St,0.0,0.0,0.0,0.0,0,2.0,2.0,"
Key Features:
Unit Type: Condo
Parking:$ - One parking space included
Lease Duration:Year lease
Deposit: $2000
Pets Policy: One Cats or Dog Allowed (Extra deposit may be required)
Laundry: Coin-operated Laundry
Unit Description:
•	2 bedroom/ 2 bath
•	Newly Renovated Pool 
•	Lots of Closet Space
•	Hardwood
•	Bright and Airy Corner Unit on the 1st floor
•	Newly renovated bathroom in the master Bedroom)
•	One car gated parking space

Location Description:
•	City of Oakland
•	Alameda County
•	Northern Adam's Point
•	The cross streets are Orange St. and Pearl St.
•	Short distance to Lake Merritt
•	Nearby Grand Lake shopping area for restaurants, theater, coffee shops, bars, shops, and Saturday Farmer's Market
•	Less than Half mile walk to both Wholefood and Trader Joe
•	Also close to Piedmont Ave. shops and restaurants
•	Quick access to major highways 580, 80, 880, 24, and 13
•	Minutes to San Francisco, Berkeley, Hayward, Walnut Creek, and San Leandro
•	Close to Downtown and Jack London Square
•	Approximately 1.2 miles to 19th Street BART
•	Bus stops for AC Transit nearby on Grand Ave.
•	Walk to Casual Carpool at the intersection of Grand Ave. and Perkins St.
",37.8126,-122.2443,2700.0,1000.0,Beautiful 2 bedroom 2 bath condo for rent,1350
1845,3445 San Pablo Dam Rd.,0.0,0.0,0.0,0.0,0,1.0,1.0,"
This four unit building is a part of a newly gated community in El-Sobrante near Princeton Plaza.
Location consists of (9 buildings nestled in an expansive layout with trees plants, shrubs, flower 
beds and communal gathering areas.
Amenities include two coin laundry rooms gazebo common area and 50 parking spaces.
A newly installed electric gate together with video surveillance cameras adds privacy and security. 
Excellent access to H-80 (15 minutes from down-town Berkeley. (5 minutes to Hilltop Mall.
Completely remodeled charming upper unit with outer porch/balcony on the second floor.
Available 01-01-2016, a (1 Year lease is required.
Very attractive studio with private entrance and lots of natural light.
Water garbage and parking are included.
Coin laundry, huge yard with trees and shrubs.
Living spaces and kitchen have a laminate and carpet floors.
Full bathroom with tub, plenty of extra storage.
IDEAL FOR >><><< S.F COMMUTER>><< GRAD STUDENT 
OR SELF EMPLOYED.
Security deposit $1500.00
Please provide a phone number and some information about yourself.
No pets.No smokers
Thanks
Joe
",37.963481,-122.323449,1150.0,445.0,Upper Studio 4 Rent,1150
1846,0 0,0.0,0.0,0.0,0.0,0,0.0,3.0,"
Light and bright 3 bedroom/1 bath upper unit in duplex.
You must see this wonderful apartment.

Large combination living room/dining room
Nice kitchen - gas oven and range
Large deck adjutant to back yard
Fenced back yard
Lots of privacy
Close to Alcatraz ave. and Ashby ave.
Close to Rockridge BART station.
Closed to UC Berkeley campus, shopping, transportation, etc.

Interior is all one level.

AVAILABLE NOW

$2495--Includes water and garbage

One-year Lease plus 1.5 month security deposit.

NO PETS 

NO SMOKING

No section 8
Please do NOT disturb tenants

Please contact Zohre Grothe at

for more information

NO EMAILS PLEASE - CALL TO SET UP APPOINTMENT
",37.8361,-122.2637,2495.0,0.0,Light and Bright Lovely 3bd upper unit,831
1847,Walnut at Virginia,0.0,0.0,0.0,0.0,0,1.0,2.0,"
This is a large 2BR/1BA with in unit laundry, one off-street parking and hardwood floor throughout in a well maintained two story three unit building located within a short walking distance to UC Campus, BART, and shops.

Available June 1st.
",37.876903,-122.267747,3200.0,1100.0,Large 2BR/1BA with in unit Laundry,1600
1848,grand ave at davidson,0.0,0.0,0.0,0.0,0,0.0,1.0,"
LEASE TERMS:

Rent $1675/Month 
Parking $75/Month
Deposit $1750
Lease Terms: Minimum 1 month -- Maximum 4months

UNIT & BUILDING FEATURES:
•	Bright Large Studio with lots of light
•	Dressing Room with Large Closet
•	Large Kitchen 
•	All Utilities Included
•	NON SMOKING BUILDING 

NEIGHBORHOOD FEATURES:

•	Located in the highly desirable Oakland Neighborhood boardering Piedmont and 1.5 blocks from Lake Merritt, popular place to walk, run, picnic, kayak,
•	Walk to trendy bars, restaurants, stores, Saturday farmers market, Trader Joes, Whole Foods, Grand Lake Theatre, 
•	20 minute walk to the popular monthly event "" Oakland Art Murmur/First Fridays"", showcasing artist and local culture on the first Friday of each month.

TRANSPORTATION

•	AC Transit/ Bust stops within 2 blocks to SF, Oakland, Berkeley
•	Minutes to access freeway I-580, 880, 13 City Car Share & Car Pool
•	19th BART (1.7miles) & Lake Merritt BART (2 miles)	

Minimum Qualifications:

•	All persons 18 years of age or older must complete and sign an application. All applicants must meet qualifications to be accepted.
•	Each applicant must submit a verifiable photocopy of a valid government issued photo ID.
•	Credit -- Must have good credit
•	NO prior evictions or Unlawful detainer fillings.
•	Positive reference: 
•	No Pets
•	Applicants are accepted on a ""First COME, FIRST SERVE BASIS""
•	Application and Credit Check Required (For quicker consideration please provide a completed application, verifiable rental references, and a credit report that is less than 30 days old)

For more information please contact: Tigiste at


",37.815627,-122.246279,1675.0,0.0,Large Bright Studio Furnished,1675
1849,3366 Mt Diablo Blvd,0.0,0.0,0.0,0.0,0,1.0,1.0,"

Located between Berkeley and Walnut Creek, Lafayette and is only a 25 minute BART ride from San Francisco and a 30 minute walk from Park Lafayette. Park Lafayette is an intimate community offering a quality of life that has prompted a number of residents to call it home for many years. The community is centered around the landscaped pool and courtyard area. You need only to step outside your door to take in the beauty of the courtyard and the surrounding hillsides that envelop Park Lafayette. At Park Lafayette you'll love staying home. 

 Beds:1Baths: 1Sq. Ft:750W/D:No Rents:  $2,160 - $2,545
 Beds:1Baths: 1Sq. Ft.: 750W/D:In Unit Rents: $1,970 - $2,385
 Beds:1Baths: 1Sq. Ft:750W/D:No Rents:  $2,110 - $2,495





",37.894424,-122.107475,1970.0,750.0,All that's Missing is You!!,1970
1850,2024 Durant Ave.,0.0,0.0,0.0,0.0,0,2.0,2.0,"
Varsity Berkeley
2024 Durant Ave, Berkeley, CA, 94704

Interested in more information? See link below:
http://apartments.greystar.com/z066u1

Call Now:




Thoughtfully designed and just steps from BART & Berkeley campus.
The Varsity Berkeley provides an unparalleled experience to the University of California, Berkeley. This is where iconic design and unmatched luxury collide to offer well-appointed bedroom suites within a variety of floor plans crafted to match your lifestyle. 

Features
- •	Plank Wood Flooring 
- •	Additional Storage 
- • Spacious Bathrooms 
- • Select Homes Includes Furniture 
- •	Keyless Access 
- • Huge Windows with Amazing Views 
- •	Valet Waste Services 
- •	Custom Lighting 
- •	Washer/ Dryer (in every home) 
- •	Stainless Steel Appliance (AEK) 
- •	Furnished Homes Available 
- •	Stone Countertops 
- •	WiFi 
- •	Central Heat and Air 

Community Amenities
- Breathtaking Views of the Bay 
- Resident Lounge with Wifi and Computer Docking Stations 
- Resident Courtyard with Fire Pit and Fountain 
- Additional Storage Available On-Site 
- Rooftop Terrace with Sunning Deck and Fire Pit 
- Private & Group Study Rooms 
- Modern Conveniences Such as Electric Car Charging Stations, Ample Bicycle Parking and AC Transit Passes 
- Controlled Access Building 
- Trash & Recycling Chutes 
Driving Directions
Get on I-80 E from 10th St, Folsom St and Stillman St 13 min (2.2 mi) Continue on I-80 E to Alameda County. Take the MacArthur Blvd exit from I-580 E 8 min (7.4 mi) Take M.L.K. Jr Way to Durant Ave in Berkeley 12 min (3.3 mi) Merge onto W MacArthur Blvd 0.4 mi Turn left onto M.L.K. Jr Way 1.4 mi M.L.K. Jr Way turns slightly right and becomes Adeline St 0.3 mi Slight left onto M.L.K. Jr Way 1.0 mi Turn right onto Channing Way Destination will be on the right across from Toyota 

Office Hours
M-F 9am-6pm 

Pet Policy
Breed Restirctions Apply -- Two Pets Per Household (max) $500 deposit plus $50/mo pet rent

Equal Housing Opportunity 


O5Spz5xtiOB
",37.866524,-122.269917,4150.0,840.0,FURNISHED TWO BEDROOM READY FOR MOVE IN IMMEDIATELY!!!,2075
1851,1585 Brunswig lane,0.0,0.0,0.0,0.0,0,0.0,2.0,"
Perched atop Bay Street in downtown Emeryville this Bay Street One apartment truly has it all. Imagine upscale shopping, checking out the latest movie or eating with friends at the hottest restaurants and all right at your doorstep. 

Enjoy the view of San Francisco Bay from your living room while enjoying desired features such as granite counters, high ceilings walk-in closets and more. 

Easy commute to downtown San Francisco, Oakland and Berkeley!

Moments away from beaches, the marina and bay side nature trails. The perfect place to call home!

Features
- High-speed internet access 
- Track Lighting 
- Granite Counter Tops 
- Stainless steel appliances
- Bay Views 
- Patios/balconies 
- Stackable Washer/Dryer 
- Gourmet kitchen 
- Walk-in closet 
-High Ceilings 
- Hardwood cabinets 
- Garbage disposals and dishwashers 


Please call Britnee with questions




",37.835683,-122.292852,3800.0,0.0,Upscale Shopping & Dinning at Your Doorstep!!,1900
1852,1000 43rd Street,0.0,0.0,0.0,0.0,0,1.0,1.0,"
Beautiful loft for rent bordering Emeryville/Temescal/South Berkeley neighborhoods. Live/work spaces with two sunny courtyards perfect for container gardens, projects or gatherings.

",37.833527,-122.27628,2500.0,800.0,Beautiful Live/Work Loft For Rent,2500
1853,San Pablo at Ashby,0.0,0.0,0.0,0.0,0,1155.0,1.0,"
Welcome to your new home!

Available Today!

Beautiful Brand New units located in Berkeley near San Pablo and Ashby Avenue
Steps away from public transportation, Walking distance from Berkeley Bowl, Walgreens for quick store run and prescription pick up, Soon to be Soja a health-oriented martial arts & yoga for both kids & adults

Building Amenities-
24 hour fitness center
Free internet/Wi-Fi in all common areas
1st floor Community lounge/ mini bar area
Rooftop outdoor lounge with great views of Berkley hills and downtown Oakland
Full size Washer and dryer in every unit
Secure Car-lift system parking available

Pets are welcome-
No breed or weight restrictions

*Equal Housing Opportunity*

http://www.livehigby.com/
",37.8656,-122.2851,3995.0,1155.0,Welcome to your new home!,3995
1854,844 Page Street,0.0,0.0,0.0,0.0,0,0.0,1.0,"
